time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,6.06299601816,9.1085320723,14.365636165,0.64165533557,6.10002852229,0.0,3.74146456855,8.64422822582,3.54755013691,0.201078607578,-0.0781499386129,0.0,488.2772029788022,486.1038272187467,486.15894430715264,486.4850376969914
4.379999999999995,6.28998657586,9.63515477571,14.5730322033,0.653571978325,6.09535347247,0.0,3.8250640286,8.9097679194,3.36482747559,0.193161427384,-0.0774568951101,0.0,442.0613028517627,442.11356554656373,444.5672502543955,443.95638840171415
4.439999999999993,6.52252334733,10.1792676557,14.7713576582,0.665056559953,6.09081885342,0.0,3.92625413522,9.22687197701,3.24461980596,0.187659909773,-0.0720617987178,0.0,470.62909665506356,471.0424904183175,469.6963609736382,469.30287568710986
4.499999999999992,6.76047585213,10.7401872014,14.9594950432,0.676858516518,6.08688759377,0.0,4.0056366956,9.47035948872,3.0260906806,0.210431666227,-0.0548996078315,0.0,434.5661782422658,435.9995903740853,431.8728822367756,433.8284220138761
4.559999999999991,7.00330639533,11.3159925664,15.1347687797,0.689199375573,6.08319481268,0.0,4.08877542185,9.72301570205,2.81565927001,0.193929326271,-0.0801415097401,0.0,441.24197437003806,439.1493246538492,438.7510700363351,437.42027174217856
4.6199999999999894,7.25147872,11.9079664691,15.2985398962,0.700986940014,6.07858347267,0.0,4.18373017637,10.0089950408,2.64231057406,0.201084972028,-0.0709861099845,0.0,455.74491539592196,456.47184413974236,456.75980548620385,457.36680402807974
4.679999999999988,7.50521729974,12.5165530404,15.4511587006,0.713341280975,6.07427274555,0.0,4.27429118786,10.2768497706,2.44407580504,0.214116760073,-0.0736210326495,0.0,449.80149393821506,449.5840582556228,448.1589647616142,449.258364457447
4.739999999999987,7.76442994718,13.1412171778,15.5917919922,0.726071498441,6.06946230377,0.0,4.36619685787,10.5448668232,2.24272049223,0.207969851406,-0.0983764401996,0.0,451.0231697440555,449.013120455521,451.30915592152746,450.85617437171334
4.799999999999986,8.02903857629,13.7814492569,15.7196747225,0.738269016236,6.06437837993,0.0,4.45422961971,10.7957867965,2.01925297104,0.191766908105,-0.0661257047067,0.0,441.98867621319164,444.6333935059851,444.90711768599544,443.61828046887234
4.859999999999984,8.29918338591,14.4373609279,15.8347793555,0.74995458368,6.06046856745,0.0,4.55058339096,11.0673259452,1.81664562699,0.20014977801,-0.0633063678865,0.0,455.09313693736976,455.3158251883625,454.4753303615351,455.18299071092923
4.919999999999983,8.57470496975,15.1082392107,15.9362551641,0.762531192973,6.05670862255,0.0,4.63350435371,11.2949314425,1.56535900533,0.22383006973,-0.0614149120119,0.0,436.4915034803714,436.64648348117424,434.6399123006662,436.66442131757265
4.979999999999982,8.85550093214,15.793584809,16.0234593209,0.776144390324,6.05310813803,0.0,4.72629950523,11.5493653504,1.34050128016,0.232379607874,-0.0573343612934,0.0,450.2456338364637,450.57330170348405,449.03387099882326,449.7775762624496
5.0399999999999805,9.14131812976,16.4924923815,16.0953684937,0.789811032674,6.0495855644,0.0,4.8009670481,11.7473208951,1.05610540975,0.216489204125,-0.0616111454005,0.0,425.3028402842328,424.9336194622602,425.68538828372533,424.37666544340436
